   ,YEAR_MONTH,CUSTOMER_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
19613,2021-07,000000009000431,106.08,5628431
19614,2021-07,000000009023080,99.88,4945150
19615,2021-05,000000009018465,163.67,8249676.5
19616,2021-05,000000009022631,141.98,7382960
19617,2021-06,000000009001830,566.55,28460364.5
19618,2021-05,000000009001347,414.27,20757677
19619,2021-06,000000009016049,615.26,33119445.8
19620,2021-05,000000009000434,419.34,21806607
19621,2021-07,000000009000207,5.19,262095
19622,2021-07,000000009001801,230.28,11741005.5
19623,2021-05,000000009015668,29.37,1624940
19624,2021-05,000000009000740,1404.3,74706496
19625,2021-07,000000009001141,60.57,3016415.5
19626,2021-07,000000009009391,278.41,13842387.92
19627,2021-07,000000009018678,130.13,6161655.5
19628,2021-06,000000009011960,117.42,528390
19629,2021-06,000000009013019,124.72,567476
19630,2021-06,000000009007587,334.18,13873070.49
19631,2021-06,000000009018702,121.98,5800149
19632,2021-06,000000009011447,100,995000
19633,2021-06,000000009007156,20.17,1071430.4
19634,2021-06,000000009019710,54.21,2848860
19635,2021-05,000000009004552,267.92,13635995
19636,2021-05,000000009950175,57261.87,2263192903.79
19637,2021-05,000000009021755,63.32,3530670
19638,2021-06,000000009009831,64.28,3397198
19639,2021-07,000000009002269,82.61,4348559.5
19640,2021-07,000000009002284,34.36,1519022.62
19641,2021-07,000000009002982,62.94,264348
19642,2021-07,000000009018252,1036.08,34829211
19643,2021-06,000000009021646,106.04,5206853.24
19644,2021-06,000000009013654,90.08,5157080
19645,2021-06,000000009021122,102.63,5519475
19646,2021-06,000000009000224,124.44,6755394
19647,2021-05,000000009006726,308.06,16542822
19648,2021-05,000000009008594,19.63,1019532.5
19649,2021-06,000000009000489,18.59,1008507.5
19650,2021-07,000000009011902,50.9,2698077.6
19651,2021-06,000000009017323,7.8,444346
19652,2021-06,000000009000222,6.48,353160
19653,2021-06,000000009001361,67.19,3588624.3
19654,2021-06,000000009014643,9.74,532875.4
19655,2021-05,000000009021452,188.88,925512
19656,2021-06,000000009016485,15.8,869000
19657,2021-06,000000009019926,90.18,4882506
19658,2021-06,000000009002160,31.88,1775053
19659,2021-06,000000009011374,102.63,5623167
19660,2021-05,000000009005164,80,688200
19661,2021-05,000000009015477,14.48,537208
19662,2021-05,000000009002199,118.06,6364000
19663,2021-05,000000009001534,51.9,2850965
19664,2021-05,000000009022838,28.67,1489241
19665,2021-06,000000009010986,163.9,8643552.4
19666,2021-06,000000009007294,29.22,1416086
19667,2021-06,000000009001588,66.78,3565778.4
19668,2021-06,000000009012520,159.62,9107917.2
19669,2021-06,000000009010105,109.21,5667999
19670,2021-06,000000009019284,146.99,8650361.5
19671,2021-06,000000009017225,43.38,2398906.5
19672,2021-06,000000009015611,376.5,14043346
19673,2021-06,000000009000075,123.88,520296
19674,2021-05,000000009000719,245.97,13653794.7
19675,2021-05,000000009006757,40.25,2145325
19676,2021-06,000000009002148,24.58,806224
19677,2021-06,000000009022930,45.56,2517965.3
19678,2021-07,000000009005769,10.14,584976.6
19679,2021-05,000000009018487,46.65,2583518.4
19680,2021-06,000000009001228,140,1384400
19681,2021-06,000000009012373,29.9,1584700
19682,2021-05,000000009002269,61.92,3195072
19683,2021-05,000000009015950,10.42,577789
19684,2021-06,000000009023247,32.63,1713075
19685,2021-05,000000009005207,6.39,359689.8
19686,2021-05,000000009011399,53.84,2923242
19687,2021-06,000000009023190,39.9,2101932
19688,2021-06,000000009015249,29.12,1550818.7
19689,2021-05,000000009021293,49.1,2435360
19690,2021-05,000000009023003,4.96,278591.2
19691,2021-06,000000009023152,17.27,962055.8
19692,2021-05,000000009023011,102.84,5399100
19693,2021-06,000000009000978,68.84,3394374
19694,2021-06,000000009023263,58.22,2969220
19695,2021-06,000000009004437,63.58,3261654
19696,2021-06,000000009004907,24.6,1313060
19697,2021-05,000000009022818,10.68,610328.4
19698,2021-06,000000009023141,11.56,639681.2
19699,2021-05,000000009002298,40,368000
19700,2021-05,000000009017225,18.52,1023230
19701,2021-07,000000009004844,80.3,3827901
19702,2021-07,000000009013676,703.88,337862.4
19703,2021-07,000000009021001,104.88,5333077.6
19704,2021-08,000000009002342,248.32,670464
19705,2021-08,000000009010194,310,3309600
19706,2021-08,000000009023278,1745.58,829150.5
19707,2021-07,000000009023436,80.62,3899720
19708,2021-07,000000009002282,80,856000
19709,2021-07,000000009022845,145.82,6838683
19710,2021-08,000000009001332,6624.26,338018739
19711,2021-07,000000009023161,6.32,329548
19712,2021-08,000000009016003,291.82,15018948
19713,2021-08,000000009000616,234.06,11537602
19714,2021-08,000000009001526,872.58,45695036.4
19715,2021-08,000000009000354,693.64,37955363.6
19716,2021-07,000000009005967,60.68,3183272.8
19717,2021-08,000000009008410,2932.9,148941043.5
19718,2021-08,000000009000434,246.86,12751043
19719,2021-08,000000009010933,387.29,20240662.5
19720,2021-07,000000009022099,119.7,6312253.05
19721,2021-07,000000009014040,90.54,4480461.74
19722,2021-07,000000009010105,27.06,1324045.8
19723,2021-08,000000009021541,60.36,3369898.8
19724,2021-08,000000009016008,139.53,7684508.5
19725,2021-08,000000009023527,332.72,16287496
19726,2021-08,000000009022298,9.12,502420.8
19727,2021-08,000000009002185,111.15,6145954
19728,2021-07,000000009000622,88.72,4845618
19729,2021-07,000000009023351,1.64,86861.8
19730,2021-07,000000009016085,330.02,17232000
19731,2021-07,000000009023467,4.34,229925.8
19732,2021-07,000000009021281,43.04,3228000
19733,2021-08,000000009011694,1500.73,79816735.4
19734,2021-08,000000009005991,1838.27,89178049.1
19735,2021-07,000000009005519,19.61,1009112
19736,2021-07,000000009002593,76.22,3947691
19737,2021-07,000000009021559,63.34,3071990
19738,2021-07,000000009000792,106.74,5456882
19739,2021-08,000000009005171,362.98,18112702
19740,2021-08,000000009001143,1697.18,90320156
19741,2021-08,000000009022786,39.12,2088430.4
19742,2021-08,000000009020063,215.47,10925721.6
19743,2021-08,000000009002586,459.11,23542410.7
19744,2021-07,000000009011317,30.78,1633567.3
19745,2021-08,000000009004631,347.12,18814988
19746,2021-08,000000009000768,1292.46,67850122.5
19747,2021-07,000000009013048,19.96,1003361.4
19748,2021-08,000000009001229,612.48,31908674
19749,2021-08,000000009020537,3715.98,191141174
19750,2021-08,000000009000813,227.64,12114909.2
19751,2021-06,000000009020475,18.48,962808
19752,2021-08,000000009011064,2609.76,136500767.4
19753,2021-07,000000009000480,155.54,7489515
19754,2021-07,000000009018157,76.74,3931263.8
19755,2021-07,000000009013644,95.42,4701707.02
19756,2021-07,000000009023520,28.36,1427926
19757,2021-08,000000009013464,35.21,1893695.5
19758,2021-08,000000009023496,64.49,3336958.5
19759,2021-08,000000009010918,272.18,9009158
19760,2021-07,000000009005737,124.89,6071295
19761,2021-08,000000009023129,125.66,5214860
19762,2021-08,000000009019115,432.8,2034048
19763,2021-08,000000009000262,274.2,13301682.4
19764,2021-08,000000009023306,196.49,9539315.1
19765,2021-08,000000009013139,364.45,17745580.5
19766,2021-07,000000009010817,353.8,18284384
19767,2021-07,000000009002163,99.63,5109751.5
19768,2021-07,000000009004525,16.86,800850
19769,2021-07,000000009020222,4.84,252890
19770,2021-07,000000009001355,30.82,1664280
19771,2021-08,000000009002374,1095.44,56781881.6
19772,2021-07,000000009009046,165.72,8178721.4
19773,2021-07,000000009013853,28.66,1037492
19774,2021-08,000000009001722,510.34,26130033
19775,2021-08,000000009008686,167.89,8408210.2
19776,2021-08,000000009010361,398.71,20143719.3
19777,2021-07,000000009002342,47.68,128736
19778,2021-07,000000009023315,21.86,1639500
19779,2021-08,000000009005381,1207.21,59271484.3
19780,2021-07,000000009008594,20.87,1069587.5
19781,2021-07,000000009023049,29.12,1509872
19782,2021-07,000000009021884,49.42,2780863.4
19783,2021-07,000000009005709,57.55,2839115
19784,2021-05,000000009002388,10.05,529552.5
19785,2021-05,000000009020587,24.81,1307225.5
19786,2021-06,000000009022473,26.1,1397555.8
19787,2021-07,000000009016435,30.21,1530893.2
19788,2021-06,000000009000265,32.24,1679704
19789,2021-07,000000009007587,83.5,3006000
19790,2021-05,000000009020887,31,1546900
19791,2021-06,000000009011251,10.89,611595.5
19792,2021-06,000000009001801,64.32,3421824
19793,2021-06,000000009019805,0.97,53951.4
19794,2021-05,000000009002420,30.88,1784864
19795,2021-07,000000009023355,70.48,3662063
19796,2021-06,000000009011295,41.8,2257250
19797,2021-07,000000009023352,1.46,78118.2
19798,2021-05,000000009023049,29.01,1588297.5
19799,2021-07,000000009011822,7.6,409515.8
19800,2021-05,000000009010838,14.5,829780
19801,2021-05,000000009022745,4.42,247673
19802,2021-05,000000009021096,25.15,1290989.5
19803,2021-07,000000009019226,28.63,1482010
19804,2021-05,000000009019891,35.68,1857089.6
19805,2021-07,000000009014155,60.44,2656338
19806,2021-05,000000009021648,26.35,1398970
19807,2021-06,000000009017027,55.6,3066340
19808,2021-06,000000009023216,47.19,2287566
19809,2021-05,000000009011160,1.22,63989
19810,2021-06,000000009023233,106.5,5186550
19811,2021-06,000000009022635,1.18,65563.6
19812,2021-06,000000009013561,97.89,5075450
19813,2021-05,000000009021890,37.89,2075782.5
19814,2021-06,000000009019081,24.52,20229
19815,2021-07,000000009011151,9.84,538986
19816,2021-07,000000009008095,63.43,3335597
19817,2021-07,000000009004946,30.17,1489853
19818,2021-09,000000009011394,200.18,10685873
19819,2021-08,000000009018438,438.82,23265733.4
19820,2021-08,000000009001738,88.26,4520590.66
19821,2021-09,000000009001085,135.71,7788487.6
19822,2021-09,000000009018738,988.98,53694281
19823,2021-09,000000009015872,400.4,22186316
19824,2021-09,000000009001527,456.8,25745582
19825,2021-08,000000009016438,117.21,6462740.41
19826,2021-08,000000009021127,119,6542761.6
19827,2021-08,000000009022416,0.11,5574.8
19828,2021-08,000000009007275,10.64,581158.2
19829,2021-08,000000009023611,3.4,182172.2
19830,2021-08,000000009021242,180.98,1507527
19831,2021-08,000000009014539,20.48,1092206.03
19832,2021-08,000000009001434,156.34,8632068.6
19833,2021-08,000000009000681,241.14,12213741
19834,2021-08,000000009013191,104.82,4636387.6
19835,2021-08,000000009023486,32.78,1928775.2
19836,2021-09,000000009023743,58.44,2841780
19837,2021-09,000000009002020,500.52,25442788
19838,2021-09,000000009023515,552.6,2039007.2
19839,2021-09,000000009017640,439.96,1528843.6
19840,2021-09,000000009004732,1429.01,74985740.2
19841,2021-09,000000009008370,49.61,2746747.21
19842,2021-09,000000009004805,4509.76,229847091.9
19843,2021-08,000000009000954,29.19,1571881.5
19844,2021-08,000000009013405,118.98,6401626
19845,2021-08,000000009001528,151.36,8228466
19846,2021-09,000000009004429,664.64,37674952.5
19847,2021-09,000000009012755,345.24,18762982
19848,2021-08,000000009021157,43.62,3510640
19849,2021-08,000000009005523,309.74,16044532
19850,2021-08,000000009012931,60.36,2997250
19851,2021-08,000000009001355,87.56,4637070
19852,2021-08,000000009010988,194.72,10758280
19853,2021-09,000000009006368,2925.54,156297984.8
19854,2021-09,000000009020487,69.58,3712130.47
19855,2021-08,000000009020904,50.58,2789487
19856,2021-08,000000009006368,1693.5,87977410
19857,2021-08,000000009017187,6.94,371290
19858,2021-08,000000009013199,15.43,789557.5
19859,2021-08,000000009021527,34.64,1848492
19860,2021-08,000000009023385,44.05,2315073.05
19861,2021-08,000000009011391,668.31,35104843.5
19862,2021-08,000000009002982,376.76,1582392
19863,2021-08,000000009023505,568.6,28464960
19864,2021-08,000000009000157,556.08,30723420
19865,2021-09,000000009950213,22988.14,1002635254.72
19866,2021-09,000000009004626,1577.14,49899824
19867,2021-09,000000009017592,736.02,353289.6
19868,2021-09,000000009002104,1260.64,62748503
19869,2021-08,000000009001744,99.52,5373947
19870,2021-09,000000009013311,184.18,10139234
19871,2021-09,000000009010105,144.39,7223063.8
19872,2021-09,000000009000113,809.34,43699712.8
19873,2021-08,000000009002420,55.39,3092836
19874,2021-08,000000009011929,51.5,2614650
19875,2021-09,000000009009052,643.7,34124593.6
19876,2021-09,000000009019284,88.24,5260365
19877,2021-09,000000009000961,113.96,5185180
19878,2021-09,000000009013792,8.69,459394.99
19879,2021-09,000000009013307,49.5,2829429.4
19880,2021-09,000000009005483,23.27,1136878.5
19881,2021-09,000000009000616,297,15246979
19882,2021-09,000000009021532,132.28,7434812.4
19883,2021-08,000000009000269,336.58,17466146.6
19884,2021-08,000000009020655,425.56,21190822
19885,2021-08,000000009002777,238.98,12503498.4
19886,2021-08,000000009002104,1842.18,91281978.5
19887,2021-08,000000009022883,252.35,12771290
19888,2021-09,000000009000819,161.11,8859637.5
19889,2021-09,000000009021909,82.1,4606365.2
19890,2021-08,000000009008326,153.41,7940299
19891,2021-08,000000009008709,182.6,10545150
19892,2021-08,000000009021001,117.71,5921613.7
19893,2021-08,000000009020811,33.2,1640936
19894,2021-08,000000009002727,49.58,2692591
19895,2021-08,000000009002746,70.92,3861189
19896,2021-09,000000009022800,112.04,5818750
19897,2021-09,000000009004946,101.67,5257158.5
19898,2021-09,000000009001148,2029.22,106581412
19899,2021-08,000000009006344,536.18,29221810
19900,2021-08,000000009002724,115.31,6061567
19901,2021-08,000000009023663,41.91,2129310.8
19902,2021-09,000000009013399,65.54,3571930
19903,2021-09,000000009005518,29.97,1565404
19904,2021-08,000000009002122,188.2,790440
19905,2021-09,000000009021961,42.96,2292127.2
19906,2021-09,000000009023003,1.5,80487
19907,2021-09,000000009023412,211.64,10391048
19908,2021-08,000000009000791,11.92,610900
19909,2021-08,000000009001303,320.1,16741230
19910,2021-09,000000009000534,66.12,3592591
19911,2021-09,000000009001852,140,1499200
19912,2021-09,000000009002586,477.46,25167265.8
19913,2021-08,000000009023687,36.92,1973208.82
19914,2021-09,000000009020580,143.6,7486663
19915,2021-08,000000009017415,41.85,2107406.35
19916,2021-09,000000009015942,136.48,7033425
19917,2021-09,000000009000215,138.59,7470836.5
19918,2021-08,000000009005685,363.74,21926220
19919,2021-09,000000009022402,4.12,221038
19920,2021-09,000000009001512,101.06,5534104
19921,2021-09,000000009018422,181.24,9401253.8
19922,2021-08,000000009022290,64.93,3084175
19923,2021-08,000000009000942,15.33,811377.4
19924,2021-08,000000009019645,75.26,4256674.8
19925,2021-08,000000009011885,6.24,351000
19926,2021-08,000000009000883,388.73,20146270.75
19927,2021-08,000000009007163,20.34,1079993
19928,2021-09,000000009023674,130.14,6389790
19929,2021-09,000000009013405,142.44,7789177
19930,2021-09,000000009012474,84.04,4472677.2
19931,2021-09,000000009001211,109.06,5101828
19932,2021-08,000000009009984,64.06,3138940
19933,2021-08,000000009006674,34.98,1822458
19934,2021-08,000000009023110,53.46,2937959
19935,2021-08,000000009010817,313.46,16513072.8
19936,2021-09,000000009023267,1162.86,552358.5
19937,2021-09,000000009007043,62.24,2866152
19938,2021-08,000000009000411,78.22,4198775.5
19939,2021-08,000000009018983,60,643320
19940,2021-08,000000009023684,30.9,1655004
19941,2021-08,000000009022507,89.62,4745379
19942,2021-10,000000009021102,27.56,1634569.4
19943,2021-09,000000009002041,23.06,1257260
19944,2021-08,000000009023080,151.7,7573615
19945,2021-09,000000009002741,141.18,7205900
19946,2021-09,000000009010798,37.04,1826072
19947,2021-10,000000009011391,817.23,46632319.5
19948,2021-10,000000009023322,942.76,53749689
19949,2021-10,000000009016476,52328.28,20122132.8
19950,2021-10,000000009000616,257.1,14839485
19951,2021-10,000000009008987,196.45,11424936.4
19952,2021-10,000000009019525,409.18,23570210
19953,2021-10,000000009021304,773.87,43256705.8
19954,2021-10,000000009019926,68.23,3893977.5
19955,2021-10,000000009002194,69.05,4014472.8
19956,2021-08,000000009001734,107.29,5404861.25
19957,2021-08,000000009001862,75.02,4071393
19958,2021-08,000000009015990,20.48,1131520
19959,2021-08,000000009007058,26.39,1344237.8
19960,2021-08,000000009020550,26.14,1414097
19961,2021-09,000000009022734,57.78,2978075
19962,2021-10,000000009001013,492.24,29116871
19963,2021-10,000000009000498,2076.6,118190970.4
19964,2021-08,000000009011862,8.34,470793
19965,2021-10,000000009020164,14.53,852877.3
19966,2021-10,000000009002289,931.13,53841433.5
19967,2021-10,000000009001355,249.92,14574762
19968,2021-10,000000009002741,264.4,14697158
19969,2021-08,000000009007872,66.82,3575090
19970,2021-09,000000009018775,249.02,1045884
19971,2021-09,000000009000345,248.4,9563400
19972,2021-09,000000009000452,180,2074800
19973,2021-10,000000009006769,442.74,24590273
19974,2021-08,000000009013307,87.28,4529786.4
19975,2021-08,000000009001153,86.15,4333690.7
19976,2021-10,000000009002504,1037.24,59487310
19977,2021-10,000000009018697,464.32,20406813
19978,2021-10,000000009015889,532.29,26219218.8
19979,2021-10,000000009024045,2996.62,159213360
19980,2021-10,000000009002322,300,4181800
19981,2021-10,000000009000147,551.35,31330744
19982,2021-10,000000009021420,588.82,33521950
19983,2021-09,000000009021610,80.62,4446186.6
19984,2021-10,000000009018258,1768.15,101285831.9
19985,2021-10,000000009019191,158.24,9057019.6
19986,2021-08,000000009006726,365.59,19083798
19987,2021-09,000000009001446,29.12,1563724
19988,2021-09,000000009015516,96.94,4849852
19989,2021-09,000000009020463,443.8,15059810
19990,2021-10,000000009010065,234.17,13521566.5
19991,2021-10,000000009016024,60.34,3447622.98
